0.286329  0.00751879699248
0.286329  0.015037593985
0.286329  0.0225563909774
0.286329  0.0300751879699
0.286329  0.0375939849624
0.286329  0.0451127819549
0.286329  0.0526315789474
0.286329  0.0601503759398
0.286329  0.0676691729323
0.286329  0.0751879699248
0.291537  0.0827067669173
0.291537  0.0902255639098
0.291537  0.0977443609023
0.291537  0.105263157895
0.291537  0.112781954887
0.291537  0.12030075188
0.291537  0.127819548872
0.291537  0.135338345865
0.291537  0.142857142857
0.291537  0.15037593985
0.291537  0.157894736842
0.291537  0.165413533835
0.291537  0.172932330827
0.291537  0.18045112782
0.291537  0.187969924812
0.29536  0.195488721805
0.29536  0.203007518797
0.29536  0.210526315789
0.29536  0.218045112782
0.29536  0.225563909774
0.29536  0.233082706767
0.29536  0.240601503759
0.29536  0.248120300752
0.29536  0.255639097744
0.29536  0.263157894737
0.297921  0.270676691729
0.297921  0.278195488722
0.297921  0.285714285714
0.297921  0.293233082707
0.297921  0.300751879699
0.297921  0.308270676692
0.297921  0.315789473684
0.297921  0.323308270677
0.297921  0.330827067669
0.297921  0.338345864662
0.297921  0.345864661654
0.297921  0.353383458647
0.297921  0.360902255639
0.297921  0.368421052632
0.297921  0.375939849624
0.297921  0.383458646617
0.297921  0.390977443609
0.297921  0.398496240602
0.297921  0.406015037594
0.297921  0.413533834586
0.297921  0.421052631579
0.297921  0.428571428571
0.297921  0.436090225564
0.297921  0.443609022556
0.297921  0.451127819549
0.297921  0.458646616541
0.297921  0.466165413534
0.297921  0.473684210526
0.297921  0.481203007519
0.297921  0.488721804511
0.297921  0.496240601504
0.297921  0.503759398496
0.297921  0.511278195489
0.297921  0.518796992481
0.297921  0.526315789474
0.297921  0.533834586466
0.297921  0.541353383459
0.297921  0.548872180451
0.297921  0.556390977444
0.297921  0.563909774436
0.297921  0.571428571429
0.297921  0.578947368421
0.297921  0.586466165414
0.297921  0.593984962406
0.297921  0.601503759398
0.297921  0.609022556391
0.297921  0.616541353383
0.297921  0.624060150376
0.297921  0.631578947368
0.297921  0.639097744361
0.297921  0.646616541353
0.297921  0.654135338346
0.297921  0.661654135338
0.297921  0.669172932331
0.297921  0.676691729323
0.297921  0.684210526316
0.297921  0.691729323308
0.297921  0.699248120301
0.297921  0.706766917293
0.297921  0.714285714286
0.297921  0.721804511278
0.297921  0.729323308271
0.297921  0.736842105263
0.297921  0.744360902256
0.297921  0.751879699248
0.297921  0.759398496241
0.297921  0.766917293233
0.297921  0.774436090226
0.297921  0.781954887218
0.297921  0.789473684211
0.297921  0.796992481203
0.297921  0.804511278195
0.297921  0.812030075188
0.297921  0.81954887218
0.297921  0.827067669173
0.297921  0.834586466165
0.297921  0.842105263158
0.297921  0.84962406015
0.297921  0.857142857143
0.297921  0.864661654135
0.297921  0.872180451128
0.297921  0.87969924812
0.297921  0.887218045113
0.297921  0.894736842105
0.297921  0.902255639098
0.297921  0.90977443609
0.297921  0.917293233083
0.297921  0.924812030075
0.297921  0.932330827068
0.297921  0.93984962406
0.297921  0.947368421053
0.297921  0.954887218045
0.297921  0.962406015038
0.297921  0.96992481203
0.297921  0.977443609023
0.297921  0.984962406015
0.297921  0.992481203008
0.297921  1.0
